DATA;ID CONTRATO;CONTRATO;ID OPERADORA;OPERADORA;COD EQUIPAMENTO;EQUIPAMENTO;FROTA;QTD;%
43862;COT1;TRANSFACIL;OP25;SIDON TIROL LTDA;EQ30;CAMERA INFRA-VERMELHO;72;0;0%
43862;COT1;TRANSFACIL;OP26;TRANS OESTE TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;132;2;2%
43862;COT1;TRANSFACIL;OP28;TRANSCBEL TRANSPORTE COLETIVO BH LTDA;EQ30;CAMERA INFRA-VERMELHO;88;0;0%
43862;COT1;TRANSFACIL;OP30;URCA AUTO ÔNIBUS LTDA;EQ30;CAMERA INFRA-VERMELHO;114;0;0%
43862;COT1;TRANSFACIL;OP31;VIA BH COLETIVOS LTDA;EQ30;CAMERA INFRA-VERMELHO;192;0;0%
43862;COT1;TRANSFACIL;OP32;VIA OESTE TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;92;0;0%
43862;COT1;TRANSFACIL;OP33;VIAÇÃO ANCHIETA LTDA;EQ30;CAMERA INFRA-VERMELHO;50;0;0%
43862;COT1;TRANSFACIL;OP34;VIAÇÃO EUCLÁSIO LTDA;EQ30;CAMERA INFRA-VERMELHO;162;0;0%
43862;COT1;TRANSFACIL;OP35;VIAÇÃO FÊNIX LTDA;EQ30;CAMERA INFRA-VERMELHO;54;0;0%
43862;COT1;TRANSFACIL;OP36;VIAÇÃO GETULIO VARGAS LTDA;EQ30;CAMERA INFRA-VERMELHO;68;4;6%
43862;COT1;TRANSFACIL;OP37;VIAÇÃO GLOBO LTDA;EQ30;CAMERA INFRA-VERMELHO;142;0;0%
43862;COT1;TRANSFACIL;OP38;VIAÇÃO JARDINS LTDA;EQ30;CAMERA INFRA-VERMELHO;226;0;0%
43862;COT1;TRANSFACIL;OP39;VIAÇÃO PARAENSE LTDA;EQ30;CAMERA INFRA-VERMELHO;234;0;0%
43862;COT1;TRANSFACIL;OP40;VIAÇÃO PROGRESSO LTDA;EQ30;CAMERA INFRA-VERMELHO;168;0;0%
43862;COT1;TRANSFACIL;OP41;VIAÇÃO SAGRADA FAMILIA LTDA/S&M NOVA VISTA;EQ30;CAMERA INFRA-VERMELHO;186;0;0%
43862;COT1;TRANSFACIL;OP42;VIAÇÃO SANDRA LTDA;EQ30;CAMERA INFRA-VERMELHO;60;0;0%
43862;COT1;TRANSFACIL;OP43;VIAÇÃO SÃO GERALDO LTDA;EQ30;CAMERA INFRA-VERMELHO;64;0;0%
43862;COT1;TRANSFACIL;OP44;VIAÇÃO TORRES LTDA;EQ30;CAMERA INFRA-VERMELHO;248;2;1%
43862;COT1;TRANSFACIL;OP45;VIAÇÃO ZURICK LTDA;EQ30;CAMERA INFRA-VERMELHO;220;1;0%
43891;COT1;TRANSFACIL;OP1;AUTO OMINIBUS FLORAMAR LTDA;EQ30;CAMERA INFRA-VERMELHO;214;0;0%
43891;COT1;TRANSFACIL;OP2;AUTO OMNIBUS NOVA SUISSA LTDA;EQ30;CAMERA INFRA-VERMELHO;212;0;0%
43891;COT1;TRANSFACIL;OP3;AUTOBUS TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;42;0;0%
43891;COT1;TRANSFACIL;OP4;BELO HORIZONTE TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;84;0;0%
43891;COT1;TRANSFACIL;OP5;BETÂNIA ÔNIBUS LTDA;EQ30;CAMERA INFRA-VERMELHO;220;0;0%
43891;COT1;TRANSFACIL;OP6;CIDADE BH TRANSPORTE LTDA;EQ30;CAMERA INFRA-VERMELHO;186;0;0%
43891;COT1;TRANSFACIL;OP8;COLETIVOS BOA VISTA LTDA;EQ30;CAMERA INFRA-VERMELHO;58;0;0%
43891;COT1;TRANSFACIL;OP9;COLETIVOS SÃO LUCAS LTDA;EQ30;CAMERA INFRA-VERMELHO;172;0;0%
43891;COT1;TRANSFACIL;OP10;COLETUR COLETIVOS URBANOS SOC. LTDA;EQ30;CAMERA INFRA-VERMELHO;134;1;1%
43891;COT1;TRANSFACIL;OP14;MILÊNIO TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;234;0;0%
43891;COT1;TRANSFACIL;OP15;PLENA TRANSPORTES E TURISMO LTDA;EQ30;CAMERA INFRA-VERMELHO;194;0;0%
43891;COT1;TRANSFACIL;OP16;PRAIA AUTO ÔNIBUS LTDA/S&M TRANSP. S/A (UNID. STA LUCIA);EQ30;CAMERA INFRA-VERMELHO;100;0;0%
43891;COT1;TRANSFACIL;OP17;RODAP-COMER-PARTICIP. EMPREEND. L.;EQ30;CAMERA INFRA-VERMELHO;104;0;0%
43891;COT1;TRANSFACIL;OP18;RODOPASS TRANSP. COLET. DE PASSAG. LTDA;EQ30;CAMERA INFRA-VERMELHO;186;0;0%
43891;COT1;TRANSFACIL;OP19;S&M GOIÂNIA TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;116;0;0%
43891;COT1;TRANSFACIL;OP21;SALVADORA EMPRESA DE TRANSPORTES;EQ30;CAMERA INFRA-VERMELHO;240;0;0%
43891;COT1;TRANSFACIL;OP22;SÃO CRISTÓVÃO TRANSPORTE LTDA;EQ30;CAMERA INFRA-VERMELHO;78;0;0%
43891;COT1;TRANSFACIL;OP23;SÃO DIMAS TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;68;0;0%
43891;COT1;TRANSFACIL;OP24;SIDON SUZANA LTDA;EQ30;CAMERA INFRA-VERMELHO;184;0;0%
43891;COT1;TRANSFACIL;OP25;SIDON TIROL LTDA;EQ30;CAMERA INFRA-VERMELHO;72;0;0%
43891;COT1;TRANSFACIL;OP26;TRANS OESTE TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;132;1;1%
43891;COT1;TRANSFACIL;OP28;TRANSCBEL TRANSPORTE COLETIVO BH LTDA;EQ30;CAMERA INFRA-VERMELHO;88;0;0%
43891;COT1;TRANSFACIL;OP30;URCA AUTO ÔNIBUS LTDA;EQ30;CAMERA INFRA-VERMELHO;114;0;0%
43891;COT1;TRANSFACIL;OP31;VIA BH COLETIVOS LTDA;EQ30;CAMERA INFRA-VERMELHO;192;0;0%
43891;COT1;TRANSFACIL;OP32;VIA OESTE TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;92;0;0%
43891;COT1;TRANSFACIL;OP33;VIAÇÃO ANCHIETA LTDA;EQ30;CAMERA INFRA-VERMELHO;50;0;0%
43891;COT1;TRANSFACIL;OP34;VIAÇÃO EUCLÁSIO LTDA;EQ30;CAMERA INFRA-VERMELHO;162;3;2%
43891;COT1;TRANSFACIL;OP35;VIAÇÃO FÊNIX LTDA;EQ30;CAMERA INFRA-VERMELHO;54;0;0%
43891;COT1;TRANSFACIL;OP36;VIAÇÃO GETULIO VARGAS LTDA;EQ30;CAMERA INFRA-VERMELHO;68;0;0%
43891;COT1;TRANSFACIL;OP37;VIAÇÃO GLOBO LTDA;EQ30;CAMERA INFRA-VERMELHO;142;0;0%
43891;COT1;TRANSFACIL;OP38;VIAÇÃO JARDINS LTDA;EQ30;CAMERA INFRA-VERMELHO;226;0;0%
43891;COT1;TRANSFACIL;OP39;VIAÇÃO PARAENSE LTDA;EQ30;CAMERA INFRA-VERMELHO;234;0;0%
43891;COT1;TRANSFACIL;OP40;VIAÇÃO PROGRESSO LTDA;EQ30;CAMERA INFRA-VERMELHO;168;0;0%
43891;COT1;TRANSFACIL;OP41;VIAÇÃO SAGRADA FAMILIA LTDA/S&M NOVA VISTA;EQ30;CAMERA INFRA-VERMELHO;186;0;0%
43891;COT1;TRANSFACIL;OP42;VIAÇÃO SANDRA LTDA;EQ30;CAMERA INFRA-VERMELHO;60;0;0%
43891;COT1;TRANSFACIL;OP43;VIAÇÃO SÃO GERALDO LTDA;EQ30;CAMERA INFRA-VERMELHO;64;0;0%
43891;COT1;TRANSFACIL;OP44;VIAÇÃO TORRES LTDA;EQ30;CAMERA INFRA-VERMELHO;248;0;0%
43891;COT1;TRANSFACIL;OP45;VIAÇÃO ZURICK LTDA;EQ30;CAMERA INFRA-VERMELHO;220;0;0%
43922;COT1;TRANSFACIL;OP1;AUTO OMINIBUS FLORAMAR LTDA;EQ30;CAMERA INFRA-VERMELHO;214;1;0%
43922;COT1;TRANSFACIL;OP2;AUTO OMNIBUS NOVA SUISSA LTDA;EQ30;CAMERA INFRA-VERMELHO;212;0;0%
43922;COT1;TRANSFACIL;OP3;AUTOBUS TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;42;0;0%
43922;COT1;TRANSFACIL;OP4;BELO HORIZONTE TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;84;0;0%
43922;COT1;TRANSFACIL;OP5;BETÂNIA ÔNIBUS LTDA;EQ30;CAMERA INFRA-VERMELHO;220;0;0%
43922;COT1;TRANSFACIL;OP6;CIDADE BH TRANSPORTE LTDA;EQ30;CAMERA INFRA-VERMELHO;186;0;0%
43922;COT1;TRANSFACIL;OP8;COLETIVOS BOA VISTA LTDA;EQ30;CAMERA INFRA-VERMELHO;58;0;0%
43922;COT1;TRANSFACIL;OP9;COLETIVOS SÃO LUCAS LTDA;EQ30;CAMERA INFRA-VERMELHO;172;0;0%
43922;COT1;TRANSFACIL;OP10;COLETUR COLETIVOS URBANOS SOC. LTDA;EQ30;CAMERA INFRA-VERMELHO;134;0;0%
43922;COT1;TRANSFACIL;OP14;MILÊNIO TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;234;1;0%
43922;COT1;TRANSFACIL;OP15;PLENA TRANSPORTES E TURISMO LTDA;EQ30;CAMERA INFRA-VERMELHO;194;0;0%
43922;COT1;TRANSFACIL;OP16;PRAIA AUTO ÔNIBUS LTDA/S&M TRANSP. S/A (UNID. STA LUCIA);EQ30;CAMERA INFRA-VERMELHO;100;0;0%
43922;COT1;TRANSFACIL;OP17;RODAP-COMER-PARTICIP. EMPREEND. L.;EQ30;CAMERA INFRA-VERMELHO;104;0;0%
43922;COT1;TRANSFACIL;OP18;RODOPASS TRANSP. COLET. DE PASSAG. LTDA;EQ30;CAMERA INFRA-VERMELHO;186;0;0%
43922;COT1;TRANSFACIL;OP19;S&M GOIÂNIA TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;116;0;0%
43922;COT1;TRANSFACIL;OP21;SALVADORA EMPRESA DE TRANSPORTES;EQ30;CAMERA INFRA-VERMELHO;240;0;0%
43922;COT1;TRANSFACIL;OP22;SÃO CRISTÓVÃO TRANSPORTE LTDA;EQ30;CAMERA INFRA-VERMELHO;78;0;0%
43922;COT1;TRANSFACIL;OP23;SÃO DIMAS TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;68;0;0%
43922;COT1;TRANSFACIL;OP24;SIDON SUZANA LTDA;EQ30;CAMERA INFRA-VERMELHO;184;0;0%
43922;COT1;TRANSFACIL;OP25;SIDON TIROL LTDA;EQ30;CAMERA INFRA-VERMELHO;72;0;0%
43922;COT1;TRANSFACIL;OP26;TRANS OESTE TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;132;0;0%
43922;COT1;TRANSFACIL;OP28;TRANSCBEL TRANSPORTE COLETIVO BH LTDA;EQ30;CAMERA INFRA-VERMELHO;88;0;0%
43922;COT1;TRANSFACIL;OP30;URCA AUTO ÔNIBUS LTDA;EQ30;CAMERA INFRA-VERMELHO;114;0;0%
43922;COT1;TRANSFACIL;OP31;VIA BH COLETIVOS LTDA;EQ30;CAMERA INFRA-VERMELHO;192;0;0%
43922;COT1;TRANSFACIL;OP32;VIA OESTE TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;92;0;0%
43922;COT1;TRANSFACIL;OP33;VIAÇÃO ANCHIETA LTDA;EQ30;CAMERA INFRA-VERMELHO;50;0;0%
43922;COT1;TRANSFACIL;OP34;VIAÇÃO EUCLÁSIO LTDA;EQ30;CAMERA INFRA-VERMELHO;162;0;0%
43922;COT1;TRANSFACIL;OP35;VIAÇÃO FÊNIX LTDA;EQ30;CAMERA INFRA-VERMELHO;54;0;0%
43922;COT1;TRANSFACIL;OP36;VIAÇÃO GETULIO VARGAS LTDA;EQ30;CAMERA INFRA-VERMELHO;68;0;0%
43922;COT1;TRANSFACIL;OP37;VIAÇÃO GLOBO LTDA;EQ30;CAMERA INFRA-VERMELHO;142;0;0%
43922;COT1;TRANSFACIL;OP38;VIAÇÃO JARDINS LTDA;EQ30;CAMERA INFRA-VERMELHO;226;0;0%
43922;COT1;TRANSFACIL;OP39;VIAÇÃO PARAENSE LTDA;EQ30;CAMERA INFRA-VERMELHO;234;0;0%
43922;COT1;TRANSFACIL;OP40;VIAÇÃO PROGRESSO LTDA;EQ30;CAMERA INFRA-VERMELHO;168;0;0%
43922;COT1;TRANSFACIL;OP41;VIAÇÃO SAGRADA FAMILIA LTDA/S&M NOVA VISTA;EQ30;CAMERA INFRA-VERMELHO;186;0;0%
43922;COT1;TRANSFACIL;OP42;VIAÇÃO SANDRA LTDA;EQ30;CAMERA INFRA-VERMELHO;60;0;0%
43922;COT1;TRANSFACIL;OP43;VIAÇÃO SÃO GERALDO LTDA;EQ30;CAMERA INFRA-VERMELHO;64;0;0%
43922;COT1;TRANSFACIL;OP44;VIAÇÃO TORRES LTDA;EQ30;CAMERA INFRA-VERMELHO;248;2;1%
43922;COT1;TRANSFACIL;OP45;VIAÇÃO ZURICK LTDA;EQ30;CAMERA INFRA-VERMELHO;220;0;0%
43952;COT1;TRANSFACIL;OP1;AUTO OMINIBUS FLORAMAR LTDA;EQ30;CAMERA INFRA-VERMELHO;214;3;1%
43952;COT1;TRANSFACIL;OP2;AUTO OMNIBUS NOVA SUISSA LTDA;EQ30;CAMERA INFRA-VERMELHO;212;2;1%
43952;COT1;TRANSFACIL;OP3;AUTOBUS TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;42;0;0%
43952;COT1;TRANSFACIL;OP4;BELO HORIZONTE TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;84;0;0%
43952;COT1;TRANSFACIL;OP5;BETÂNIA ÔNIBUS LTDA;EQ30;CAMERA INFRA-VERMELHO;220;3;1%
43952;COT1;TRANSFACIL;OP6;CIDADE BH TRANSPORTE LTDA;EQ30;CAMERA INFRA-VERMELHO;186;0;0%
43952;COT1;TRANSFACIL;OP8;COLETIVOS BOA VISTA LTDA;EQ30;CAMERA INFRA-VERMELHO;58;0;0%
43952;COT1;TRANSFACIL;OP9;COLETIVOS SÃO LUCAS LTDA;EQ30;CAMERA INFRA-VERMELHO;172;0;0%
43952;COT1;TRANSFACIL;OP10;COLETUR COLETIVOS URBANOS SOC. LTDA;EQ30;CAMERA INFRA-VERMELHO;134;1;1%
43952;COT1;TRANSFACIL;OP14;MILÊNIO TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;234;0;0%
43952;COT1;TRANSFACIL;OP15;PLENA TRANSPORTES E TURISMO LTDA;EQ30;CAMERA INFRA-VERMELHO;194;0;0%
43952;COT1;TRANSFACIL;OP16;PRAIA AUTO ÔNIBUS LTDA/S&M TRANSP. S/A (UNID. STA LUCIA);EQ30;CAMERA INFRA-VERMELHO;100;0;0%
43952;COT1;TRANSFACIL;OP17;RODAP-COMER-PARTICIP. EMPREEND. L.;EQ30;CAMERA INFRA-VERMELHO;104;0;0%
43952;COT1;TRANSFACIL;OP18;RODOPASS TRANSP. COLET. DE PASSAG. LTDA;EQ30;CAMERA INFRA-VERMELHO;186;0;0%
43952;COT1;TRANSFACIL;OP19;S&M GOIÂNIA TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;116;0;0%
43952;COT1;TRANSFACIL;OP21;SALVADORA EMPRESA DE TRANSPORTES;EQ30;CAMERA INFRA-VERMELHO;240;0;0%
43952;COT1;TRANSFACIL;OP22;SÃO CRISTÓVÃO TRANSPORTE LTDA;EQ30;CAMERA INFRA-VERMELHO;78;0;0%
43952;COT1;TRANSFACIL;OP23;SÃO DIMAS TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;68;0;0%
43952;COT1;TRANSFACIL;OP24;SIDON SUZANA LTDA;EQ30;CAMERA INFRA-VERMELHO;184;0;0%
43952;COT1;TRANSFACIL;OP25;SIDON TIROL LTDA;EQ30;CAMERA INFRA-VERMELHO;72;0;0%
43952;COT1;TRANSFACIL;OP26;TRANS OESTE TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;132;0;0%
43952;COT1;TRANSFACIL;OP28;TRANSCBEL TRANSPORTE COLETIVO BH LTDA;EQ30;CAMERA INFRA-VERMELHO;88;2;2%
43952;COT1;TRANSFACIL;OP30;URCA AUTO ÔNIBUS LTDA;EQ30;CAMERA INFRA-VERMELHO;114;0;0%
43952;COT1;TRANSFACIL;OP31;VIA BH COLETIVOS LTDA;EQ30;CAMERA INFRA-VERMELHO;192;0;0%
43952;COT1;TRANSFACIL;OP32;VIA OESTE TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;92;0;0%
43952;COT1;TRANSFACIL;OP33;VIAÇÃO ANCHIETA LTDA;EQ30;CAMERA INFRA-VERMELHO;50;0;0%
43952;COT1;TRANSFACIL;OP34;VIAÇÃO EUCLÁSIO LTDA;EQ30;CAMERA INFRA-VERMELHO;162;0;0%
43952;COT1;TRANSFACIL;OP35;VIAÇÃO FÊNIX LTDA;EQ30;CAMERA INFRA-VERMELHO;54;0;0%
43952;COT1;TRANSFACIL;OP36;VIAÇÃO GETULIO VARGAS LTDA;EQ30;CAMERA INFRA-VERMELHO;68;0;0%
43952;COT1;TRANSFACIL;OP37;VIAÇÃO GLOBO LTDA;EQ30;CAMERA INFRA-VERMELHO;142;0;0%
43952;COT1;TRANSFACIL;OP38;VIAÇÃO JARDINS LTDA;EQ30;CAMERA INFRA-VERMELHO;226;0;0%
43952;COT1;TRANSFACIL;OP39;VIAÇÃO PARAENSE LTDA;EQ30;CAMERA INFRA-VERMELHO;234;0;0%
43952;COT1;TRANSFACIL;OP40;VIAÇÃO PROGRESSO LTDA;EQ30;CAMERA INFRA-VERMELHO;168;0;0%
43952;COT1;TRANSFACIL;OP41;VIAÇÃO SAGRADA FAMILIA LTDA/S&M NOVA VISTA;EQ30;CAMERA INFRA-VERMELHO;186;0;0%
43952;COT1;TRANSFACIL;OP42;VIAÇÃO SANDRA LTDA;EQ30;CAMERA INFRA-VERMELHO;60;0;0%
43952;COT1;TRANSFACIL;OP43;VIAÇÃO SÃO GERALDO LTDA;EQ30;CAMERA INFRA-VERMELHO;64;0;0%
43952;COT1;TRANSFACIL;OP44;VIAÇÃO TORRES LTDA;EQ30;CAMERA INFRA-VERMELHO;248;0;0%
43952;COT1;TRANSFACIL;OP45;VIAÇÃO ZURICK LTDA;EQ30;CAMERA INFRA-VERMELHO;220;1;0%
43983;COT1;TRANSFACIL;OP1;AUTO OMINIBUS FLORAMAR LTDA;EQ30;CAMERA INFRA-VERMELHO;214;0;0%
43983;COT1;TRANSFACIL;OP2;AUTO OMNIBUS NOVA SUISSA LTDA;EQ30;CAMERA INFRA-VERMELHO;212;0;0%
43983;COT1;TRANSFACIL;OP3;AUTOBUS TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;42;0;0%
43983;COT1;TRANSFACIL;OP4;BELO HORIZONTE TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;84;0;0%
43983;COT1;TRANSFACIL;OP5;BETÂNIA ÔNIBUS LTDA;EQ30;CAMERA INFRA-VERMELHO;220;0;0%
43983;COT1;TRANSFACIL;OP6;CIDADE BH TRANSPORTE LTDA;EQ30;CAMERA INFRA-VERMELHO;186;0;0%
43983;COT1;TRANSFACIL;OP8;COLETIVOS BOA VISTA LTDA;EQ30;CAMERA INFRA-VERMELHO;58;0;0%
43983;COT1;TRANSFACIL;OP9;COLETIVOS SÃO LUCAS LTDA;EQ30;CAMERA INFRA-VERMELHO;172;1;1%
43983;COT1;TRANSFACIL;OP10;COLETUR COLETIVOS URBANOS SOC. LTDA;EQ30;CAMERA INFRA-VERMELHO;134;0;0%
43983;COT1;TRANSFACIL;OP14;MILÊNIO TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;234;0;0%
43983;COT1;TRANSFACIL;OP15;PLENA TRANSPORTES E TURISMO LTDA;EQ30;CAMERA INFRA-VERMELHO;194;0;0%
43983;COT1;TRANSFACIL;OP16;PRAIA AUTO ÔNIBUS LTDA/S&M TRANSP. S/A (UNID. STA LUCIA);EQ30;CAMERA INFRA-VERMELHO;100;0;0%
43983;COT1;TRANSFACIL;OP17;RODAP-COMER-PARTICIP. EMPREEND. L.;EQ30;CAMERA INFRA-VERMELHO;104;1;1%
43983;COT1;TRANSFACIL;OP18;RODOPASS TRANSP. COLET. DE PASSAG. LTDA;EQ30;CAMERA INFRA-VERMELHO;186;0;0%
43983;COT1;TRANSFACIL;OP19;S&M GOIÂNIA TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;116;0;0%
43983;COT1;TRANSFACIL;OP21;SALVADORA EMPRESA DE TRANSPORTES;EQ30;CAMERA INFRA-VERMELHO;240;0;0%
43983;COT1;TRANSFACIL;OP22;SÃO CRISTÓVÃO TRANSPORTE LTDA;EQ30;CAMERA INFRA-VERMELHO;78;0;0%
43983;COT1;TRANSFACIL;OP23;SÃO DIMAS TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;68;0;0%
43983;COT1;TRANSFACIL;OP24;SIDON SUZANA LTDA;EQ30;CAMERA INFRA-VERMELHO;184;0;0%
43983;COT1;TRANSFACIL;OP25;SIDON TIROL LTDA;EQ30;CAMERA INFRA-VERMELHO;72;0;0%
43983;COT1;TRANSFACIL;OP26;TRANS OESTE TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;132;2;2%
43983;COT1;TRANSFACIL;OP28;TRANSCBEL TRANSPORTE COLETIVO BH LTDA;EQ30;CAMERA INFRA-VERMELHO;88;0;0%
43983;COT1;TRANSFACIL;OP30;URCA AUTO ÔNIBUS LTDA;EQ30;CAMERA INFRA-VERMELHO;114;0;0%
43983;COT1;TRANSFACIL;OP31;VIA BH COLETIVOS LTDA;EQ30;CAMERA INFRA-VERMELHO;192;0;0%
43983;COT1;TRANSFACIL;OP32;VIA OESTE TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;92;0;0%
43983;COT1;TRANSFACIL;OP33;VIAÇÃO ANCHIETA LTDA;EQ30;CAMERA INFRA-VERMELHO;50;3;6%
43983;COT1;TRANSFACIL;OP34;VIAÇÃO EUCLÁSIO LTDA;EQ30;CAMERA INFRA-VERMELHO;162;0;0%
43983;COT1;TRANSFACIL;OP35;VIAÇÃO FÊNIX LTDA;EQ30;CAMERA INFRA-VERMELHO;54;0;0%
43983;COT1;TRANSFACIL;OP36;VIAÇÃO GETULIO VARGAS LTDA;EQ30;CAMERA INFRA-VERMELHO;68;0;0%
43983;COT1;TRANSFACIL;OP37;VIAÇÃO GLOBO LTDA;EQ30;CAMERA INFRA-VERMELHO;142;0;0%
43983;COT1;TRANSFACIL;OP38;VIAÇÃO JARDINS LTDA;EQ30;CAMERA INFRA-VERMELHO;226;0;0%
43983;COT1;TRANSFACIL;OP39;VIAÇÃO PARAENSE LTDA;EQ30;CAMERA INFRA-VERMELHO;234;0;0%
43983;COT1;TRANSFACIL;OP40;VIAÇÃO PROGRESSO LTDA;EQ30;CAMERA INFRA-VERMELHO;168;0;0%
43983;COT1;TRANSFACIL;OP41;VIAÇÃO SAGRADA FAMILIA LTDA/S&M NOVA VISTA;EQ30;CAMERA INFRA-VERMELHO;186;0;0%
43983;COT1;TRANSFACIL;OP42;VIAÇÃO SANDRA LTDA;EQ30;CAMERA INFRA-VERMELHO;60;0;0%
43983;COT1;TRANSFACIL;OP43;VIAÇÃO SÃO GERALDO LTDA;EQ30;CAMERA INFRA-VERMELHO;64;0;0%
43983;COT1;TRANSFACIL;OP44;VIAÇÃO TORRES LTDA;EQ30;CAMERA INFRA-VERMELHO;248;0;0%
43983;COT1;TRANSFACIL;OP45;VIAÇÃO ZURICK LTDA;EQ30;CAMERA INFRA-VERMELHO;220;0;0%
44013;COT1;TRANSFACIL;OP1;AUTO OMINIBUS FLORAMAR LTDA;EQ30;CAMERA INFRA-VERMELHO;196;0;0%
44013;COT1;TRANSFACIL;OP2;AUTO OMNIBUS NOVA SUISSA LTDA;EQ30;CAMERA INFRA-VERMELHO;268;0;0%
44013;COT1;TRANSFACIL;OP3;AUTOBUS TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;0;0;0%
44013;COT1;TRANSFACIL;OP4;BELO HORIZONTE TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;20;0;0%
44013;COT1;TRANSFACIL;OP5;BETÂNIA ÔNIBUS LTDA;EQ30;CAMERA INFRA-VERMELHO;240;0;0%
44013;COT1;TRANSFACIL;OP6;CIDADE BH TRANSPORTE LTDA;EQ30;CAMERA INFRA-VERMELHO;170;0;0%
44013;COT1;TRANSFACIL;OP8;COLETIVOS BOA VISTA LTDA;EQ30;CAMERA INFRA-VERMELHO;0;0;0%
44013;COT1;TRANSFACIL;OP9;COLETIVOS SÃO LUCAS LTDA;EQ30;CAMERA INFRA-VERMELHO;176;1;1%
44013;COT1;TRANSFACIL;OP10;COLETUR COLETIVOS URBANOS SOC. LTDA;EQ30;CAMERA INFRA-VERMELHO;142;0;0%
44013;COT1;TRANSFACIL;OP14;MILÊNIO TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;188;0;0%
44013;COT1;TRANSFACIL;OP15;PLENA TRANSPORTES E TURISMO LTDA;EQ30;CAMERA INFRA-VERMELHO;178;0;0%
44013;COT1;TRANSFACIL;OP16;PRAIA AUTO ÔNIBUS LTDA/S&M TRANSP. S/A (UNID. STA LUCIA);EQ30;CAMERA INFRA-VERMELHO;124;0;0%
44013;COT1;TRANSFACIL;OP17;RODAP-COMER-PARTICIP. EMPREEND. L.;EQ30;CAMERA INFRA-VERMELHO;92;0;0%
44013;COT1;TRANSFACIL;OP18;RODOPASS TRANSP. COLET. DE PASSAG. LTDA;EQ30;CAMERA INFRA-VERMELHO;284;0;0%
44013;COT1;TRANSFACIL;OP19;S&M GOIÂNIA TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;310;0;0%
44013;COT1;TRANSFACIL;OP21;SALVADORA EMPRESA DE TRANSPORTES;EQ30;CAMERA INFRA-VERMELHO;0;0;0%
44013;COT1;TRANSFACIL;OP22;SÃO CRISTÓVÃO TRANSPORTE LTDA;EQ30;CAMERA INFRA-VERMELHO;76;0;0%
44013;COT1;TRANSFACIL;OP23;SÃO DIMAS TRANSPORTES LTDA;EQ30;CAMERA INFRA-VERMELHO;168;0;0%
44013;COT1;TRANSFACIL;OP24;SIDON SUZANA LTDA;EQ30;CAMERA INFRA-VERMELHO;62;0;0%
44013;COT1;TRANSFACIL;OP25;SIDON TIROL LTDA;EQ30;CAMERA INFRA-VERMELHO;124;0;0%
44013;COT1;TRANSFACIL;OP26;TRANS OESTE TRANSPORTES URBANOS LTDA;EQ30;CAMERA INFRA-VERMELHO;212;0;0%
44013;COT1;TRANSFACIL;OP28;TRANSCBEL TRANSPORTE COLETIVO BH LTDA;EQ30;CAMERA INFRA-VERMELHO;82;0;0%
44013;COT1;TRANSFACIL;OP30;URCA AUTO ÔNIBUS LTDA;EQ30;CAMERA INFRA-VERMELHO;234;0;0%
